ReturnKey,ReturnDate,OrderDate,SalesOrderNumber,CustomerKey,ProductKey,ReturnQuantity,UnitPrice
3641,"Wednesday, August 21, 2013","Wednesday, July 31, 2013",SO63156,199,502,1,200.052
3642,"Thursday, February 9, 2012","Sunday, January 29, 2012",SO47066,218,271,1,202.332
3643,"Tuesday, October 9, 2012","Friday, September 28, 2012",SO49846,19,254,1,183.938
3644,"Saturday, May 11, 2013","Tuesday, April 30, 2013",SO57136,433,390,1,672.294
3645,"Sunday, July 21, 2013","Sunday, June 30, 2013",SO61266,668,390,1,672.294
3646,"Sunday, May 19, 2013","Tuesday, April 30, 2013",SO57136,433,384,1,672.294
3647,"Saturday, May 11, 2013","Tuesday, April 30, 2013",SO57026,361,577,1,728.91
3648,"Friday, August 9, 2013","Wednesday, July 31, 2013",SO63156,199,577,1,728.91
3649,"Friday, November 15, 2013","Tuesday, October 29, 2013",SO69406,361,560,1,728.91
3650,"Sunday, May 12, 2013","Tuesday, April 30, 2013",SO57026,361,579,1,728.91
3651,"Tuesday, July 17, 2012","Saturday, June 30, 2012",SO48756,578,365,1,647.994
3652,"Friday, February 15, 2013","Monday, January 28, 2013",SO51726,199,571,1,334.058
3653,"Tuesday, February 8, 2011","Saturday, January 29, 2011",SO43866,289,344,1,2039.994
3654,"Saturday, March 19, 2011","Tuesday, March 1, 2011",SO44126,20,344,1,2039.994
3655,"Tuesday, March 15, 2011","Tuesday, March 1, 2011",SO44126,20,346,1,2039.994
3656,"Saturday, August 20, 2011","Monday, August 1, 2011",SO45336,326,347,1,2039.994
3657,"Thursday, February 9, 2012","Sunday, January 29, 2012",SO47066,218,379,1,1308.938
3658,"Wednesday, August 15, 2012","Tuesday, July 31, 2012",SO49136,343,379,1,1308.938
3659,"Saturday, February 12, 2011","Saturday, January 29, 2011",SO43866,289,350,1,2024.994
3660,"Monday, March 21, 2011","Tuesday, March 1, 2011",SO44126,20,349,1,2024.994
3661,"Wednesday, March 13, 2013","Thursday, February 28, 2013",SO53576,542,587,1,461.694
3662,"Sunday, December 8, 2013","Friday, November 29, 2013",SO71886,109,587,1,461.694
3663,"Saturday, August 10, 2013","Wednesday, July 31, 2013",SO63156,199,564,1,1430.442
3665,"Wednesday, August 8, 2012","Tuesday, July 31, 2012",SO49136,343,370,1,1466.01
3666,"Wednesday, March 20, 2013","Thursday, February 28, 2013",SO53576,542,597,1,323.994
3667,"Monday, December 16, 2013","Friday, November 29, 2013",SO71886,109,596,1,323.994
3668,"Thursday, December 12, 2013","Friday, November 29, 2013",SO71886,109,598,1,323.994
3669,"Saturday, February 18, 2012","Sunday, January 29, 2012",SO47066,218,335,1,469.794
3670,"Thursday, February 9, 2012","Sunday, January 29, 2012",SO47066,218,339,1,469.794
3671,"Tuesday, May 14, 2013","Tuesday, April 30, 2013",SO57026,361,566,1,445.41
3672,"Friday, May 10, 2013","Tuesday, April 30, 2013",SO57026,361,568,1,445.41
3673,"Thursday, May 16, 2013","Tuesday, April 30, 2013",SO57026,361,571,1,445.41
3674,"Wednesday, May 15, 2013","Tuesday, April 30, 2013",SO57026,361,572,1,445.41
3675,"Sunday, August 11, 2013","Wednesday, July 31, 2013",SO63156,199,570,1,445.41
3676,"Monday, August 12, 2013","Wednesday, July 31, 2013",SO63156,199,569,1,445.41
3677,"Wednesday, August 14, 2013","Wednesday, July 31, 2013",SO63156,199,565,1,445.41
3678,"Tuesday, November 5, 2013","Tuesday, October 29, 2013",SO69406,361,565,1,445.41
3679,"Tuesday, November 12, 2013","Tuesday, October 29, 2013",SO69406,361,571,1,445.41
3680,"Friday, November 8, 2013","Tuesday, October 29, 2013",SO69406,361,568,1,445.41
3693,"Monday, May 7, 2012","Monday, April 30, 2012",SO47986,236,391,1,88.932
3706,"Thursday, November 15, 2012","Sunday, October 28, 2012",SO50206,236,289,1,744.273
3707,"Tuesday, May 8, 2012","Monday, April 30, 2012",SO47986,236,419,1,52.647
3794,"Sunday, October 6, 2013","Sunday, September 29, 2013",SO67266,146,309,1,818.7
3795,"Tuesday, April 17, 2012","Friday, March 30, 2012",SO47666,146,308,1,744.273
3796,"Wednesday, October 9, 2013","Sunday, September 29, 2013",SO67266,146,488,1,32.394
3797,"Friday, April 6, 2012","Friday, March 30, 2012",SO47666,146,458,1,44.994
3798,"Monday, October 14, 2013","Sunday, September 29, 2013",SO67266,146,231,1,29.994
3799,"Thursday, October 10, 2013","Sunday, September 29, 2013",SO67266,146,491,1,32.394
3800,"Sunday, October 20, 2013","Sunday, September 29, 2013",SO67266,146,543,1,37.254
3801,"Tuesday, April 10, 2012","Friday, March 30, 2012",SO47666,146,421,1,196.329
2196,"Saturday, May 21, 2011","Sunday, May 1, 2011",SO44545,256,328,1,419.459
2197,"Monday, January 17, 2011","Wednesday, December 29, 2010",SO43685,458,328,1,419.459
2198,"Saturday, June 18, 2011","Tuesday, May 31, 2011",SO44755,273,328,1,419.459
2199,"Wednesday, April 13, 2011","Thursday, March 31, 2011",SO44286,511,328,1,419.459
2200,"Saturday, February 5, 2011","Saturday, January 29, 2011",SO43886,317,328,1,419.459
2201,"Friday, May 20, 2011","Sunday, May 1, 2011",SO44496,191,328,1,419.459
2202,"Monday, February 14, 2011","Saturday, January 29, 2011",SO43905,612,328,1,419.459
2203,"Thursday, June 9, 2011","Tuesday, May 31, 2011",SO44765,156,328,1,419.459
2204,"Tuesday, March 8, 2011","Tuesday, March 1, 2011",SO44106,116,328,1,419.459
2205,"Sunday, April 17, 2011","Thursday, March 31, 2011",SO44296,670,328,1,419.459
2206,"Monday, July 11, 2011","Friday, July 1, 2011",SO45055,670,328,1,419.459
2207,"Thursday, July 14, 2011","Friday, July 1, 2011",SO45065,549,328,1,419.459
2208,"Saturday, September 17, 2011","Monday, August 29, 2011",SO45536,273,328,1,419.459
2209,"Sunday, September 11, 2011","Monday, August 29, 2011",SO45575,54,328,1,419.459
2210,"Friday, October 7, 2011","Thursday, September 29, 2011",SO45805,549,328,1,419.459
2211,"Saturday, November 19, 2011","Saturday, October 29, 2011",SO46085,528,328,1,419.459
2212,"Sunday, December 18, 2011","Tuesday, November 29, 2011",SO46326,173,328,1,419.459
2213,"Thursday, January 6, 2011","Wednesday, December 29, 2010",SO43666,511,334,1,419.459
2214,"Tuesday, February 8, 2011","Saturday, January 29, 2011",SO43855,102,334,1,419.459
2215,"Saturday, February 5, 2011","Saturday, January 29, 2011",SO43886,317,334,1,419.459
2216,"Sunday, March 20, 2011","Tuesday, March 1, 2011",SO44085,155,334,1,419.459
2217,"Wednesday, May 11, 2011","Sunday, May 1, 2011",SO44526,336,334,1,419.459
2218,"Wednesday, April 13, 2011","Thursday, March 31, 2011",SO44306,423,334,1,419.459
2219,"Monday, August 22, 2011","Monday, August 1, 2011",SO45285,36,334,1,419.459
2220,"Saturday, August 13, 2011","Monday, August 1, 2011",SO45335,342,334,1,419.459
2221,"Thursday, September 15, 2011","Monday, August 29, 2011",SO45516,647,334,1,419.459
2222,"Saturday, November 19, 2011","Saturday, October 29, 2011",SO46036,558,334,1,419.459
2223,"Saturday, November 19, 2011","Saturday, October 29, 2011",SO46055,527,334,1,419.459
2224,"Sunday, November 6, 2011","Saturday, October 29, 2011",SO46086,84,334,1,419.459
2225,"Wednesday, November 9, 2011","Saturday, October 29, 2011",SO46095,342,334,1,419.459
2226,"Saturday, December 17, 2011","Tuesday, November 29, 2011",SO46326,173,334,1,419.459
2227,"Thursday, May 19, 2011","Sunday, May 1, 2011",SO44496,191,340,1,419.459
2228,"Sunday, May 8, 2011","Sunday, May 1, 2011",SO44486,318,340,1,419.459
2229,"Sunday, April 17, 2011","Thursday, March 31, 2011",SO44296,670,336,1,419.459
2230,"Thursday, May 12, 2011","Sunday, May 1, 2011",SO44506,584,336,1,419.459
2231,"Sunday, May 22, 2011","Sunday, May 1, 2011",SO44555,612,340,1,419.459
2232,"Saturday, May 14, 2011","Sunday, May 1, 2011",SO44555,612,336,1,419.459
2233,"Wednesday, July 13, 2011","Friday, July 1, 2011",SO45055,670,336,1,419.459
2234,"Thursday, July 14, 2011","Friday, July 1, 2011",SO45055,670,340,1,419.459
2235,"Saturday, August 20, 2011","Monday, August 1, 2011",SO45326,364,340,1,419.459
2236,"Monday, September 12, 2011","Monday, August 29, 2011",SO45536,273,336,1,419.459
2237,"Saturday, November 12, 2011","Saturday, October 29, 2011",SO46036,558,336,1,419.459
2238,"Thursday, November 17, 2011","Saturday, October 29, 2011",SO46055,527,336,1,419.459
2239,"Sunday, November 6, 2011","Saturday, October 29, 2011",SO46076,167,336,1,419.459
2240,"Saturday, December 17, 2011","Tuesday, November 29, 2011",SO46326,173,336,1,419.459
2241,"Wednesday, December 7, 2011","Tuesday, November 29, 2011",SO46336,96,340,1,419.459
2242,"Thursday, May 12, 2011","Sunday, May 1, 2011",SO44496,191,332,1,419.459
2243,"Tuesday, February 15, 2011","Saturday, January 29, 2011",SO43905,612,332,1,419.459
2244,"Thursday, April 21, 2011","Thursday, March 31, 2011",SO44296,670,332,1,419.459
2245,"Saturday, May 21, 2011","Sunday, May 1, 2011",SO44516,74,332,1,419.459
2246,"Friday, April 8, 2011","Thursday, March 31, 2011",SO44316,431,332,1,419.459
2247,"Sunday, July 17, 2011","Friday, July 1, 2011",SO45055,670,332,1,419.459
2248,"Friday, July 15, 2011","Friday, July 1, 2011",SO45066,458,332,1,419.459
2249,"Tuesday, August 9, 2011","Monday, August 1, 2011",SO45335,342,332,1,419.459
2250,"Thursday, September 15, 2011","Monday, August 29, 2011",SO45516,647,332,1,419.459
2251,"Thursday, September 15, 2011","Monday, August 29, 2011",SO45545,156,332,1,419.459
2252,"Friday, October 7, 2011","Thursday, September 29, 2011",SO45795,670,332,1,419.459
2253,"Tuesday, November 8, 2011","Saturday, October 29, 2011",SO46036,558,332,1,419.459
2254,"Sunday, November 13, 2011","Saturday, October 29, 2011",SO46076,167,332,1,419.459
2255,"Monday, February 7, 2011","Saturday, January 29, 2011",SO43886,317,338,1,419.459
2256,"Thursday, March 17, 2011","Tuesday, March 1, 2011",SO44085,155,338,1,419.459
2257,"Friday, May 13, 2011","Sunday, May 1, 2011",SO44526,336,338,1,419.459
2258,"Sunday, May 15, 2011","Sunday, May 1, 2011",SO44555,612,338,1,419.459
2259,"Friday, July 8, 2011","Friday, July 1, 2011",SO45065,549,338,1,419.459
2260,"Sunday, August 21, 2011","Monday, August 1, 2011",SO45285,36,338,1,419.459
2261,"Tuesday, August 9, 2011","Monday, August 1, 2011",SO45305,569,338,1,419.459
2262,"Wednesday, August 10, 2011","Monday, August 1, 2011",SO45335,342,338,1,419.459
2263,"Tuesday, December 20, 2011","Tuesday, November 29, 2011",SO46355,647,338,1,419.459
2392,"Tuesday, December 6, 2011","Tuesday, November 29, 2011",SO46356,91,324,1,419.459
2393,"Monday, December 19, 2011","Tuesday, November 29, 2011",SO46356,91,326,1,419.459
2440,"Tuesday, December 13, 2011","Tuesday, November 29, 2011",SO46356,91,342,1,419.459
3542,"Saturday, November 12, 2011","Saturday, October 29, 2011",SO46105,218,332,1,419.459
3588,"Saturday, January 15, 2011","Wednesday, December 29, 2010",SO43686,344,326,1,419.459
3664,"Sunday, January 16, 2011","Wednesday, December 29, 2010",SO43686,344,342,1,419.459
2455,"Friday, February 11, 2011","Saturday, January 29, 2011",SO43888,136,315,5,874.794
2456,"Thursday, March 10, 2011","Tuesday, March 1, 2011",SO44129,54,328,5,419.459
2457,"Tuesday, May 10, 2011","Sunday, May 1, 2011",SO44481,492,349,5,2024.994
2458,"Tuesday, May 10, 2011","Sunday, May 1, 2011",SO44506,584,342,5,419.459
2459,"Tuesday, June 21, 2011","Tuesday, May 31, 2011",SO44771,91,313,5,2146.962
2460,"Friday, June 10, 2011","Tuesday, May 31, 2011",SO44782,143,326,5,419.459
2461,"Friday, June 17, 2011","Tuesday, May 31, 2011",SO44788,169,346,5,2039.994
2462,"Tuesday, June 21, 2011","Tuesday, May 31, 2011",SO44797,54,315,5,874.794
2463,"Tuesday, June 21, 2011","Tuesday, May 31, 2011",SO44797,54,272,5,183.938
2464,"Tuesday, July 19, 2011","Friday, July 1, 2011",SO45047,514,275,5,356.898
2465,"Thursday, July 14, 2011","Friday, July 1, 2011",SO45074,221,223,5,5.187
2466,"Wednesday, August 17, 2011","Monday, August 1, 2011",SO45274,697,350,5,2024.994
2467,"Thursday, August 18, 2011","Monday, August 1, 2011",SO45328,385,346,5,2039.994
2468,"Sunday, September 18, 2011","Monday, August 29, 2011",SO45529,678,212,5,20.187
2469,"Tuesday, September 13, 2011","Monday, August 29, 2011",SO45536,273,332,5,419.459
2470,"Friday, October 7, 2011","Thursday, September 29, 2011",SO45803,486,328,5,419.459
2471,"Wednesday, November 9, 2011","Saturday, October 29, 2011",SO46072,354,344,5,2039.994
2472,"Wednesday, December 7, 2011","Tuesday, November 29, 2011",SO46387,170,285,5,178.581
2473,"Friday, January 13, 2012","Thursday, December 29, 2011",SO46620,618,263,5,202.332
2474,"Thursday, January 12, 2012","Thursday, December 29, 2011",SO46624,437,358,5,1229.459
2475,"Wednesday, January 18, 2012","Thursday, December 29, 2011",SO46625,475,462,5,14.129
2476,"Saturday, January 14, 2012","Thursday, December 29, 2011",SO46629,670,339,5,469.794
2477,"Monday, January 16, 2012","Thursday, December 29, 2011",SO46642,4,435,5,324.453
2478,"Tuesday, January 17, 2012","Thursday, December 29, 2011",SO46651,183,354,5,1242.852
2479,"Tuesday, January 10, 2012","Thursday, December 29, 2011",SO46655,414,297,5,736.146
2480,"Saturday, February 11, 2012","Sunday, January 29, 2012",SO46953,12,447,5,15
2481,"Tuesday, February 7, 2012","Sunday, January 29, 2012",SO46968,377,414,5,149.031
2482,"Friday, February 17, 2012","Sunday, January 29, 2012",SO46991,513,458,5,44.994
2483,"Wednesday, February 15, 2012","Sunday, January 29, 2012",SO47032,313,458,5,44.994
2484,"Monday, February 13, 2012","Sunday, January 29, 2012",SO47041,79,254,5,183.938
2485,"Sunday, March 18, 2012","Wednesday, February 29, 2012",SO47359,118,362,5,1229.459
2486,"Friday, March 16, 2012","Wednesday, February 29, 2012",SO47365,678,394,5,20.52
2487,"Wednesday, March 7, 2012","Wednesday, February 29, 2012",SO47366,155,341,5,469.794
2488,"Wednesday, March 14, 2012","Wednesday, February 29, 2012",SO47400,133,308,5,744.273
2489,"Friday, March 9, 2012","Wednesday, February 29, 2012",SO47454,585,459,5,53.994
2490,"Wednesday, March 21, 2012","Wednesday, February 29, 2012",SO47458,457,365,5,647.994
2491,"Tuesday, April 17, 2012","Friday, March 30, 2012",SO47676,437,364,5,647.994
2492,"Monday, April 16, 2012","Friday, March 30, 2012",SO47681,530,458,5,44.994
2493,"Thursday, April 19, 2012","Friday, March 30, 2012",SO47685,594,419,5,52.647
2494,"Sunday, April 8, 2012","Friday, March 30, 2012",SO47698,506,428,5,209.256
2495,"Thursday, April 19, 2012","Friday, March 30, 2012",SO47712,166,417,5,324.453
2496,"Thursday, May 10, 2012","Monday, April 30, 2012",SO47975,558,381,5,600.263
2497,"Tuesday, May 8, 2012","Monday, April 30, 2012",SO47994,258,321,5,469.794
2498,"Saturday, May 19, 2012","Monday, April 30, 2012",SO47996,381,360,5,1229.459
2499,"Monday, May 14, 2012","Monday, April 30, 2012",SO48012,78,445,5,35.994
2500,"Monday, May 14, 2012","Monday, April 30, 2012",SO48033,426,447,5,15
2501,"Monday, May 14, 2012","Monday, April 30, 2012",SO48048,436,433,5,324.453
2502,"Thursday, May 17, 2012","Monday, April 30, 2012",SO48069,309,410,5,36.447
2503,"Monday, June 18, 2012","Wednesday, May 30, 2012",SO48311,239,435,5,324.453
2504,"Wednesday, June 13, 2012","Wednesday, May 30, 2012",SO48325,418,447,5,15
2505,"Wednesday, June 6, 2012","Wednesday, May 30, 2012",SO48336,72,339,5,469.794
2506,"Wednesday, June 13, 2012","Wednesday, May 30, 2012",SO48356,187,470,5,22.794
2507,"Monday, June 18, 2012","Wednesday, May 30, 2012",SO48373,61,221,5,20.187
2508,"Wednesday, July 11, 2012","Saturday, June 30, 2012",SO48751,618,233,5,28.84
2509,"Thursday, July 12, 2012","Saturday, June 30, 2012",SO48758,475,456,5,44.994
2510,"Sunday, July 15, 2012","Saturday, June 30, 2012",SO48764,227,433,5,324.453
2511,"Tuesday, August 7, 2012","Tuesday, July 31, 2012",SO49052,533,381,5,600.263
2512,"Saturday, August 11, 2012","Tuesday, July 31, 2012",SO49058,78,369,5,1466.01
2513,"Thursday, August 16, 2012","Tuesday, July 31, 2012",SO49069,66,230,5,28.84
2514,"Tuesday, August 21, 2012","Tuesday, July 31, 2012",SO49091,206,458,5,44.994
2515,"Tuesday, August 14, 2012","Tuesday, July 31, 2012",SO49100,12,221,5,20.187
2516,"Tuesday, August 21, 2012","Tuesday, July 31, 2012",SO49138,352,233,5,28.84
2517,"Sunday, August 12, 2012","Tuesday, July 31, 2012",SO49160,403,371,5,1308.938
2518,"Sunday, September 9, 2012","Tuesday, August 28, 2012",SO49485,155,325,5,469.794
2519,"Sunday, September 16, 2012","Tuesday, August 28, 2012",SO49485,155,221,5,20.187
2520,"Saturday, September 8, 2012","Tuesday, August 28, 2012",SO49513,685,428,5,209.256
2521,"Friday, September 14, 2012","Tuesday, August 28, 2012",SO49541,608,397,5,24.295
2522,"Wednesday, October 10, 2012","Friday, September 28, 2012",SO49821,4,414,5,149.031
2523,"Saturday, October 6, 2012","Friday, September 28, 2012",SO49837,670,341,5,469.794
2524,"Saturday, October 6, 2012","Friday, September 28, 2012",SO49870,660,213,5,20.187
2525,"Saturday, October 6, 2012","Friday, September 28, 2012",SO49888,234,368,5,1466.01
2526,"Wednesday, November 7, 2012","Sunday, October 28, 2012",SO50191,206,333,5,469.794
2527,"Thursday, November 15, 2012","Sunday, October 28, 2012",SO50204,533,224,5,5.187
2528,"Thursday, November 8, 2012","Sunday, October 28, 2012",SO50245,66,462,5,14.129
2529,"Saturday, November 17, 2012","Sunday, October 28, 2012",SO50280,233,367,5,647.994
2530,"Monday, November 5, 2012","Sunday, October 28, 2012",SO50304,79,460,5,53.994
2531,"Sunday, December 16, 2012","Wednesday, November 28, 2012",SO50663,24,236,5,28.84
2532,"Saturday, December 8, 2012","Wednesday, November 28, 2012",SO50663,24,414,5,149.031
2533,"Sunday, December 16, 2012","Wednesday, November 28, 2012",SO50663,24,445,5,35.994
2534,"Friday, December 7, 2012","Wednesday, November 28, 2012",SO50682,197,224,5,5.187
2535,"Wednesday, December 12, 2012","Wednesday, November 28, 2012",SO50716,118,236,5,28.84
2536,"Wednesday, December 19, 2012","Wednesday, November 28, 2012",SO50747,75,461,5,53.994
2537,"Wednesday, January 9, 2013","Friday, December 28, 2012",SO51081,676,225,5,5.394
2538,"Sunday, January 6, 2013","Friday, December 28, 2012",SO51085,622,483,5,72
2539,"Friday, January 11, 2013","Friday, December 28, 2012",SO51096,514,408,5,72.162
2540,"Tuesday, January 8, 2013","Friday, December 28, 2012",SO51096,514,580,5,1020.594
2541,"Wednesday, January 9, 2013","Friday, December 28, 2012",SO51101,618,390,5,672.294
2542,"Thursday, January 10, 2013","Friday, December 28, 2012",SO51117,41,434,5,356.898
2543,"Saturday, January 5, 2013","Friday, December 28, 2012",SO51122,4,434,5,356.898
2544,"Monday, January 14, 2013","Friday, December 28, 2012",SO51132,227,442,5,858.9
2545,"Tuesday, January 8, 2013","Friday, December 28, 2012",SO51148,110,568,5,334.058
2546,"Tuesday, February 5, 2013","Monday, January 28, 2013",SO51703,12,547,5,48.594
2547,"Friday, February 8, 2013","Monday, January 28, 2013",SO51704,264,237,5,29.994
2548,"Monday, February 11, 2013","Monday, January 28, 2013",SO51745,97,584,5,323.994
2549,"Friday, February 15, 2013","Monday, January 28, 2013",SO51766,280,465,5,14.694
2550,"Tuesday, February 5, 2013","Monday, January 28, 2013",SO51772,317,480,5,1.374
2551,"Monday, February 11, 2013","Monday, January 28, 2013",SO51773,167,465,5,14.694
2552,"Tuesday, February 12, 2013","Monday, January 28, 2013",SO51780,531,490,5,32.394
2553,"Monday, February 11, 2013","Monday, January 28, 2013",SO51824,63,592,5,338.994
2554,"Sunday, February 17, 2013","Monday, January 28, 2013",SO51824,63,597,5,323.994
2555,"Tuesday, March 12, 2013","Thursday, February 28, 2013",SO53460,24,430,5,356.898
2556,"Friday, March 8, 2013","Thursday, February 28, 2013",SO53470,420,494,5,602.346
2557,"Friday, March 8, 2013","Thursday, February 28, 2013",SO53506,72,547,5,48.594
2558,"Friday, March 15, 2013","Thursday, February 28, 2013",SO53527,10,597,5,323.994
2559,"Thursday, March 14, 2013","Thursday, February 28, 2013",SO53530,90,440,5,858.9
2560,"Tuesday, March 19, 2013","Thursday, February 28, 2013",SO53545,550,234,5,29.994
2561,"Thursday, March 14, 2013","Thursday, February 28, 2013",SO53583,75,398,5,26.724
2562,"Saturday, April 6, 2013","Saturday, March 30, 2013",SO55233,4,372,5,1466.01
2563,"Tuesday, April 16, 2013","Saturday, March 30, 2013",SO55249,475,400,5,37.152
2564,"Saturday, April 6, 2013","Saturday, March 30, 2013",SO55257,670,376,5,1466.01
2565,"Friday, April 12, 2013","Saturday, March 30, 2013",SO55265,41,483,5,72
2566,"Saturday, April 20, 2013","Saturday, March 30, 2013",SO55280,227,376,5,1466.01
2567,"Wednesday, May 8, 2013","Tuesday, April 30, 2013",SO57046,650,527,5,158.43
2568,"Thursday, May 16, 2013","Tuesday, April 30, 2013",SO57062,97,547,5,48.594
2569,"Thursday, May 9, 2013","Tuesday, April 30, 2013",SO57085,167,583,5,1020.594
2570,"Tuesday, May 14, 2013","Tuesday, April 30, 2013",SO57088,700,217,5,20.994
2571,"Sunday, May 19, 2013","Tuesday, April 30, 2013",SO57097,552,382,5,672.294
2572,"Tuesday, May 21, 2013","Tuesday, April 30, 2013",SO57164,540,547,5,48.594
2573,"Tuesday, June 11, 2013","Thursday, May 30, 2013",SO58906,149,487,5,32.994
2574,"Friday, June 14, 2013","Thursday, May 30, 2013",SO58924,297,463,5,14.694
2575,"Thursday, June 6, 2013","Thursday, May 30, 2013",SO59012,539,234,5,29.994
2576,"Friday, July 12, 2013","Sunday, June 30, 2013",SO61188,331,552,5,54.894
2577,"Friday, July 12, 2013","Sunday, June 30, 2013",SO61211,437,357,5,1391.994
2578,"Thursday, August 8, 2013","Wednesday, July 31, 2013",SO63139,28,484,5,4.77
2579,"Sunday, August 18, 2013","Wednesday, July 31, 2013",SO63141,12,487,5,32.994
2580,"Sunday, August 11, 2013","Wednesday, July 31, 2013",SO63174,317,487,5,32.994
2581,"Sunday, September 8, 2013","Thursday, August 29, 2013",SO65160,24,606,5,323.994
2582,"Sunday, September 15, 2013","Thursday, August 29, 2013",SO65160,24,490,5,32.394
2583,"Friday, September 13, 2013","Thursday, August 29, 2013",SO65167,311,605,5,323.994
2584,"Saturday, September 7, 2013","Thursday, August 29, 2013",SO65178,306,222,5,20.994
2585,"Saturday, September 14, 2013","Thursday, August 29, 2013",SO65234,182,563,5,1430.442
2586,"Saturday, September 7, 2013","Thursday, August 29, 2013",SO65235,685,474,5,41.994
2587,"Monday, October 7, 2013","Sunday, September 29, 2013",SO67273,475,463,5,14.694
2588,"Monday, October 14, 2013","Sunday, September 29, 2013",SO67295,245,533,5,149.874
2589,"Thursday, October 10, 2013","Sunday, September 29, 2013",SO67302,442,309,5,818.7
2590,"Sunday, November 10, 2013","Tuesday, October 29, 2013",SO69399,264,484,5,4.77
2591,"Sunday, November 10, 2013","Tuesday, October 29, 2013",SO69401,12,484,5,4.77
2592,"Thursday, November 7, 2013","Tuesday, October 29, 2013",SO69471,697,353,5,1391.994
2593,"Tuesday, November 5, 2013","Tuesday, October 29, 2013",SO69474,531,580,5,1020.594
2594,"Friday, November 15, 2013","Tuesday, October 29, 2013",SO69503,79,580,5,1020.594
2595,"Friday, November 15, 2013","Tuesday, October 29, 2013",SO69518,63,474,5,41.994
2596,"Thursday, November 7, 2013","Tuesday, October 29, 2013",SO69522,84,477,5,2.994
2597,"Thursday, December 19, 2013","Friday, November 29, 2013",SO71833,182,564,5,1430.442
2598,"Friday, December 20, 2013","Friday, November 29, 2013",SO71881,21,474,5,41.994
2599,"Wednesday, December 11, 2013","Friday, November 29, 2013",SO71882,75,559,5,12.144
2600,"Wednesday, December 18, 2013","Friday, November 29, 2013",SO71889,3,484,5,4.77
2601,"Wednesday, December 18, 2013","Friday, November 29, 2013",SO71948,170,482,5,5.394
2602,"Sunday, May 22, 2011","Sunday, May 1, 2011",SO44555,612,328,5,419.459
2603,"Thursday, November 10, 2011","Saturday, October 29, 2011",SO46076,167,340,5,419.459
2604,"Tuesday, December 13, 2011","Tuesday, November 29, 2011",SO46385,54,334,5,419.459
2605,"Wednesday, December 7, 2011","Tuesday, November 29, 2011",SO46385,54,338,5,419.459
2606,"Thursday, January 19, 2012","Thursday, December 29, 2011",SO46645,245,362,5,1229.459
2607,"Monday, February 6, 2012","Sunday, January 29, 2012",SO46966,43,354,5,1242.852
2608,"Tuesday, March 20, 2012","Wednesday, February 29, 2012",SO47365,678,352,5,1242.852
2609,"Saturday, March 17, 2012","Wednesday, February 29, 2012",SO47416,90,327,5,469.794
2610,"Tuesday, March 20, 2012","Wednesday, February 29, 2012",SO47456,490,358,5,1229.459
2611,"Wednesday, April 11, 2012","Friday, March 30, 2012",SO47685,594,358,5,1229.459
2612,"Friday, April 6, 2012","Friday, March 30, 2012",SO47685,594,354,5,1242.852
2613,"Friday, April 13, 2012","Friday, March 30, 2012",SO47706,414,358,5,1229.459
2614,"Saturday, April 7, 2012","Friday, March 30, 2012",SO47726,315,354,5,1242.852
2615,"Saturday, May 12, 2012","Monday, April 30, 2012",SO47975,558,373,5,1308.938
2616,"Friday, May 11, 2012","Monday, April 30, 2012",SO47976,667,352,5,1242.852
2617,"Tuesday, May 15, 2012","Monday, April 30, 2012",SO48026,684,373,5,1308.938
2618,"Thursday, May 17, 2012","Monday, April 30, 2012",SO48056,257,327,5,469.794
2619,"Thursday, May 10, 2012","Monday, April 30, 2012",SO48076,642,362,5,1229.459
2620,"Tuesday, June 12, 2012","Wednesday, May 30, 2012",SO48295,24,373,5,1308.938
2621,"Saturday, June 9, 2012","Wednesday, May 30, 2012",SO48395,585,352,5,1242.852
2622,"Sunday, June 17, 2012","Wednesday, May 30, 2012",SO48396,490,354,5,1242.852
2623,"Sunday, July 8, 2012","Saturday, June 30, 2012",SO48735,670,327,5,469.794
2624,"Saturday, July 7, 2012","Saturday, June 30, 2012",SO48766,81,327,5,469.794
2625,"Sunday, July 8, 2012","Saturday, June 30, 2012",SO48766,81,373,5,1308.938
2626,"Thursday, July 19, 2012","Saturday, June 30, 2012",SO48776,414,358,5,1229.459
2627,"Saturday, August 18, 2012","Tuesday, July 31, 2012",SO49096,207,358,5,1229.459
2628,"Saturday, August 18, 2012","Tuesday, July 31, 2012",SO49105,650,358,5,1229.459
2629,"Friday, August 17, 2012","Tuesday, July 31, 2012",SO49106,336,327,5,469.794
2630,"Monday, October 15, 2012","Friday, September 28, 2012",SO49825,125,358,5,1229.459
2631,"Wednesday, October 17, 2012","Friday, September 28, 2012",SO49856,227,373,5,1308.938
2632,"Thursday, November 15, 2012","Sunday, October 28, 2012",SO50306,566,352,5,1242.852
2633,"Sunday, December 9, 2012","Wednesday, November 28, 2012",SO50675,327,354,5,1242.852
2634,"Wednesday, December 5, 2012","Wednesday, November 28, 2012",SO50676,497,362,5,1229.459
2635,"Tuesday, December 11, 2012","Wednesday, November 28, 2012",SO50756,585,354,5,1242.852
2636,"Friday, January 4, 2013","Friday, December 28, 2012",SO51106,331,561,5,953.628
2637,"Thursday, February 7, 2013","Monday, January 28, 2013",SO51716,363,562,5,953.628
