FinanceKey,Date,OrganizationKey,DepartmentGroupKey,AccountKey,Scenario,Amount
49729,"Friday, November 29, 2013",11,2,74,Actual,314.59
49730,"Friday, November 29, 2013",11,2,76,Actual,172.04
49731,"Friday, November 29, 2013",11,2,77,Actual,308.21
49732,"Friday, November 29, 2013",11,2,78,Actual,92.25
49733,"Friday, November 29, 2013",11,2,80,Actual,339.06
49734,"Friday, November 29, 2013",11,2,81,Actual,210.34
49735,"Friday, November 29, 2013",11,2,82,Actual,20.97
49736,"Friday, November 29, 2013",11,2,83,Actual,73.1
49737,"Friday, November 29, 2013",11,2,84,Actual,63.53
49738,"Friday, November 29, 2013",11,2,85,Actual,59.27
49739,"Friday, November 29, 2013",11,2,87,Actual,299.7
49740,"Friday, November 29, 2013",11,2,89,Actual,78.42
49741,"Friday, November 29, 2013",11,2,90,Actual,119.91
49742,"Friday, November 29, 2013",11,2,91,Actual,-94.98
49743,"Friday, November 29, 2013",11,2,92,Actual,160.34
49744,"Friday, November 29, 2013",11,2,94,Actual,94.38
16282,"Wednesday, February 29, 2012",11,5,60,Actual,3085.92
16283,"Wednesday, February 29, 2012",11,5,61,Actual,348.64
16284,"Wednesday, February 29, 2012",11,5,62,Actual,285.87
16285,"Wednesday, February 29, 2012",11,5,65,Actual,44.38
16286,"Wednesday, February 29, 2012",11,5,66,Actual,40.12
16287,"Wednesday, February 29, 2012",11,5,67,Actual,20.97
16288,"Wednesday, February 29, 2012",11,5,68,Actual,15.65
16289,"Wednesday, February 29, 2012",11,5,69,Actual,5.01
16290,"Wednesday, February 29, 2012",11,5,71,Actual,7.14
16291,"Wednesday, February 29, 2012",11,5,73,Actual,27.36
16292,"Wednesday, February 29, 2012",11,5,74,Actual,211.4
16293,"Wednesday, February 29, 2012",11,5,76,Actual,29.48
16294,"Wednesday, February 29, 2012",11,5,77,Actual,51.82
16295,"Wednesday, February 29, 2012",11,5,78,Actual,27.36
16296,"Wednesday, February 29, 2012",11,5,80,Actual,60.33
16297,"Wednesday, February 29, 2012",11,5,81,Actual,36.93
16298,"Wednesday, February 29, 2012",11,5,82,Actual,5.01
16299,"Wednesday, February 29, 2012",11,5,83,Actual,13.53
16300,"Wednesday, February 29, 2012",11,5,84,Actual,12.46
16301,"Wednesday, February 29, 2012",11,5,85,Actual,11.4
16302,"Wednesday, February 29, 2012",11,5,87,Actual,48.63
16303,"Wednesday, February 29, 2012",11,5,89,Actual,23.1
16304,"Wednesday, February 29, 2012",11,5,90,Actual,35.87
16305,"Wednesday, February 29, 2012",11,5,91,Actual,-26.9
16306,"Wednesday, February 29, 2012",11,5,92,Actual,47.57
16307,"Wednesday, February 29, 2012",11,5,94,Actual,11.4
17792,"Friday, March 30, 2012",11,5,60,Actual,3085.92
17793,"Friday, March 30, 2012",11,5,61,Actual,380.55
17794,"Friday, March 30, 2012",11,5,62,Actual,159.27
17795,"Friday, March 30, 2012",11,5,65,Actual,23.1
17796,"Friday, March 30, 2012",11,5,66,Actual,20.97
17797,"Friday, March 30, 2012",11,5,67,Actual,12.46
17798,"Friday, March 30, 2012",11,5,68,Actual,9.27
17799,"Friday, March 30, 2012",11,5,69,Actual,2.89
17800,"Friday, March 30, 2012",11,5,71,Actual,3.95
17801,"Friday, March 30, 2012",11,5,73,Actual,17.78
17802,"Friday, March 30, 2012",11,5,74,Actual,123.1
17803,"Friday, March 30, 2012",11,5,76,Actual,25.23
17804,"Friday, March 30, 2012",11,5,77,Actual,44.38
17805,"Friday, March 30, 2012",11,5,78,Actual,27.36
17806,"Friday, March 30, 2012",11,5,80,Actual,60.33
17807,"Friday, March 30, 2012",11,5,81,Actual,37.99
17808,"Friday, March 30, 2012",11,5,82,Actual,5.01
17809,"Friday, March 30, 2012",11,5,83,Actual,14.59
17810,"Friday, March 30, 2012",11,5,84,Actual,12.46
17811,"Friday, March 30, 2012",11,5,85,Actual,11.4
17812,"Friday, March 30, 2012",11,5,87,Actual,48.63
17813,"Friday, March 30, 2012",11,5,89,Actual,24.16
17814,"Friday, March 30, 2012",11,5,90,Actual,35.87
17815,"Friday, March 30, 2012",11,5,91,Actual,-26.9
17816,"Friday, March 30, 2012",11,5,92,Actual,48.63
17817,"Friday, March 30, 2012",11,5,94,Actual,11.4
19248,"Monday, April 30, 2012",11,5,60,Actual,3341.25
19249,"Monday, April 30, 2012",11,5,61,Actual,377.36
19250,"Monday, April 30, 2012",11,5,62,Actual,275.23
19251,"Monday, April 30, 2012",11,5,65,Actual,40.12
19252,"Monday, April 30, 2012",11,5,66,Actual,35.87
19253,"Monday, April 30, 2012",11,5,67,Actual,18.84
19254,"Monday, April 30, 2012",11,5,68,Actual,14.59
19255,"Monday, April 30, 2012",11,5,69,Actual,5.01
19256,"Monday, April 30, 2012",11,5,71,Actual,6.08
19257,"Monday, April 30, 2012",11,5,73,Actual,25.23
19258,"Monday, April 30, 2012",11,5,74,Actual,192.25
19259,"Monday, April 30, 2012",11,5,76,Actual,28.42
19260,"Monday, April 30, 2012",11,5,77,Actual,49.7
19261,"Monday, April 30, 2012",11,5,78,Actual,15.65
19262,"Monday, April 30, 2012",11,5,80,Actual,51.82
19263,"Monday, April 30, 2012",11,5,81,Actual,32.67
19264,"Monday, April 30, 2012",11,5,82,Actual,3.95
19265,"Monday, April 30, 2012",11,5,83,Actual,11.4
19266,"Monday, April 30, 2012",11,5,84,Actual,9.27
19267,"Monday, April 30, 2012",11,5,85,Actual,9.27
19268,"Monday, April 30, 2012",11,5,87,Actual,48.63
19269,"Monday, April 30, 2012",11,5,89,Actual,17.78
19270,"Monday, April 30, 2012",11,5,90,Actual,26.29
19271,"Monday, April 30, 2012",11,5,91,Actual,-19.45
19272,"Monday, April 30, 2012",11,5,92,Actual,35.87
19273,"Monday, April 30, 2012",11,5,94,Actual,9.27
20752,"Wednesday, May 30, 2012",11,5,60,Actual,6934.93
20753,"Wednesday, May 30, 2012",11,5,61,Actual,712.47
20754,"Wednesday, May 30, 2012",11,5,62,Actual,498.64
20755,"Wednesday, May 30, 2012",11,5,65,Actual,67.78
20756,"Wednesday, May 30, 2012",11,5,66,Actual,61.4
20757,"Wednesday, May 30, 2012",11,5,67,Actual,31.61
20758,"Wednesday, May 30, 2012",11,5,68,Actual,24.16
20759,"Wednesday, May 30, 2012",11,5,69,Actual,7.14
20760,"Wednesday, May 30, 2012",11,5,71,Actual,10.33
20761,"Wednesday, May 30, 2012",11,5,73,Actual,45.44
20762,"Wednesday, May 30, 2012",11,5,74,Actual,170.98
20763,"Wednesday, May 30, 2012",11,5,76,Actual,53.95
20764,"Wednesday, May 30, 2012",11,5,77,Actual,95.44
20765,"Wednesday, May 30, 2012",11,5,78,Actual,43.31
20766,"Wednesday, May 30, 2012",11,5,80,Actual,122.04
20767,"Wednesday, May 30, 2012",11,5,81,Actual,76.29
20768,"Wednesday, May 30, 2012",11,5,82,Actual,9.27
20769,"Wednesday, May 30, 2012",11,5,83,Actual,28.42
20770,"Wednesday, May 30, 2012",11,5,84,Actual,26.29
20771,"Wednesday, May 30, 2012",11,5,85,Actual,23.1
20772,"Wednesday, May 30, 2012",11,5,87,Actual,96.51
20773,"Wednesday, May 30, 2012",11,5,89,Actual,49.7
20774,"Wednesday, May 30, 2012",11,5,90,Actual,76.29
20775,"Wednesday, May 30, 2012",11,5,91,Actual,-59.88
20776,"Wednesday, May 30, 2012",11,5,92,Actual,101.82
20777,"Wednesday, May 30, 2012",11,5,94,Actual,22.04
22256,"Saturday, June 30, 2012",11,5,60,Actual,6362.58
22257,"Saturday, June 30, 2012",11,5,61,Actual,588
22258,"Saturday, June 30, 2012",11,5,62,Actual,588
22259,"Saturday, June 30, 2012",11,5,65,Actual,82.68
22260,"Saturday, June 30, 2012",11,5,66,Actual,75.23
22261,"Saturday, June 30, 2012",11,5,67,Actual,37.99
22262,"Saturday, June 30, 2012",11,5,68,Actual,28.42
22263,"Saturday, June 30, 2012",11,5,69,Actual,9.27
22264,"Saturday, June 30, 2012",11,5,71,Actual,13.53
22265,"Saturday, June 30, 2012",11,5,73,Actual,50.76
22266,"Saturday, June 30, 2012",11,5,74,Actual,202.89
22267,"Saturday, June 30, 2012",11,5,76,Actual,57.14
22268,"Saturday, June 30, 2012",11,5,77,Actual,101.82
22269,"Saturday, June 30, 2012",11,5,78,Actual,43.31
22270,"Saturday, June 30, 2012",11,5,80,Actual,124.17
22271,"Saturday, June 30, 2012",11,5,81,Actual,77.36
22272,"Saturday, June 30, 2012",11,5,82,Actual,9.27
22273,"Saturday, June 30, 2012",11,5,83,Actual,28.42
22274,"Saturday, June 30, 2012",11,5,84,Actual,26.29
22275,"Saturday, June 30, 2012",11,5,85,Actual,23.1
22276,"Saturday, June 30, 2012",11,5,87,Actual,96.51
22277,"Saturday, June 30, 2012",11,5,89,Actual,50.76
22278,"Saturday, June 30, 2012",11,5,90,Actual,77.36
22279,"Saturday, June 30, 2012",11,5,91,Actual,-60.94
22280,"Saturday, June 30, 2012",11,5,92,Actual,102.89
22281,"Saturday, June 30, 2012",11,5,94,Actual,23.1
23710,"Tuesday, July 31, 2012",11,5,60,Actual,2895.49
23711,"Tuesday, July 31, 2012",11,5,61,Actual,297.57
23712,"Tuesday, July 31, 2012",11,5,62,Actual,208.21
23713,"Tuesday, July 31, 2012",11,5,65,Actual,33.74
23714,"Tuesday, July 31, 2012",11,5,66,Actual,30.55
23715,"Tuesday, July 31, 2012",11,5,67,Actual,15.65
23716,"Tuesday, July 31, 2012",11,5,68,Actual,12.46
23717,"Tuesday, July 31, 2012",11,5,69,Actual,3.95
23718,"Tuesday, July 31, 2012",11,5,71,Actual,6.08
23719,"Tuesday, July 31, 2012",11,5,73,Actual,22.04
23720,"Tuesday, July 31, 2012",11,5,74,Actual,163.53
23721,"Tuesday, July 31, 2012",11,5,76,Actual,27.36
23722,"Tuesday, July 31, 2012",11,5,77,Actual,47.57
23723,"Tuesday, July 31, 2012",11,5,78,Actual,17.78
23724,"Tuesday, July 31, 2012",11,5,80,Actual,52.89
23725,"Tuesday, July 31, 2012",11,5,81,Actual,33.74
23726,"Tuesday, July 31, 2012",11,5,82,Actual,3.95
23727,"Tuesday, July 31, 2012",11,5,83,Actual,11.4
23728,"Tuesday, July 31, 2012",11,5,84,Actual,10.33
23729,"Tuesday, July 31, 2012",11,5,85,Actual,9.27
23730,"Tuesday, July 31, 2012",11,5,87,Actual,48.63
23731,"Tuesday, July 31, 2012",11,5,89,Actual,18.84
23732,"Tuesday, July 31, 2012",11,5,90,Actual,28.42
23733,"Tuesday, July 31, 2012",11,5,91,Actual,-21.58
23734,"Tuesday, July 31, 2012",11,5,92,Actual,37.99
23735,"Tuesday, July 31, 2012",11,5,94,Actual,10.33
26565,"Friday, September 28, 2012",11,5,60,Actual,3213.58
26566,"Friday, September 28, 2012",11,5,61,Actual,363.53
26567,"Friday, September 28, 2012",11,5,62,Actual,297.57
26568,"Friday, September 28, 2012",11,5,65,Actual,40.12
26569,"Friday, September 28, 2012",11,5,66,Actual,36.93
26570,"Friday, September 28, 2012",11,5,67,Actual,18.84
26571,"Friday, September 28, 2012",11,5,68,Actual,14.59
26572,"Friday, September 28, 2012",11,5,69,Actual,5.01
26573,"Friday, September 28, 2012",11,5,71,Actual,7.14
26574,"Friday, September 28, 2012",11,5,73,Actual,25.23
26575,"Friday, September 28, 2012",11,5,74,Actual,194.38
26576,"Friday, September 28, 2012",11,5,76,Actual,28.42
26577,"Friday, September 28, 2012",11,5,77,Actual,50.76
26578,"Friday, September 28, 2012",11,5,78,Actual,28.42
26579,"Friday, September 28, 2012",11,5,80,Actual,61.4
26580,"Friday, September 28, 2012",11,5,81,Actual,37.99
26581,"Friday, September 28, 2012",11,5,82,Actual,5.01
26582,"Friday, September 28, 2012",11,5,83,Actual,14.59
26583,"Friday, September 28, 2012",11,5,84,Actual,13.53
26584,"Friday, September 28, 2012",11,5,85,Actual,11.4
26585,"Friday, September 28, 2012",11,5,87,Actual,48.63
26586,"Friday, September 28, 2012",11,5,89,Actual,25.23
26587,"Friday, September 28, 2012",11,5,90,Actual,36.93
26588,"Friday, September 28, 2012",11,5,91,Actual,-27.96
26589,"Friday, September 28, 2012",11,5,92,Actual,49.7
26590,"Friday, September 28, 2012",11,5,94,Actual,11.4
28071,"Sunday, October 28, 2012",11,5,60,Actual,3372.1
28072,"Sunday, October 28, 2012",11,5,61,Actual,346.51
28073,"Sunday, October 28, 2012",11,5,62,Actual,277.36
28074,"Sunday, October 28, 2012",11,5,65,Actual,37.99
28075,"Sunday, October 28, 2012",11,5,66,Actual,34.8
28076,"Sunday, October 28, 2012",11,5,67,Actual,17.78
28077,"Sunday, October 28, 2012",11,5,68,Actual,13.53
28078,"Sunday, October 28, 2012",11,5,69,Actual,5.01
28079,"Sunday, October 28, 2012",11,5,71,Actual,6.08
28080,"Sunday, October 28, 2012",11,5,73,Actual,24.16
28081,"Sunday, October 28, 2012",11,5,74,Actual,184.81
28082,"Sunday, October 28, 2012",11,5,76,Actual,28.42
28083,"Sunday, October 28, 2012",11,5,77,Actual,49.7
28084,"Sunday, October 28, 2012",11,5,78,Actual,22.04
28085,"Sunday, October 28, 2012",11,5,80,Actual,56.08
28086,"Sunday, October 28, 2012",11,5,81,Actual,34.8
28087,"Sunday, October 28, 2012",11,5,82,Actual,3.95
28088,"Sunday, October 28, 2012",11,5,83,Actual,12.46
28089,"Sunday, October 28, 2012",11,5,84,Actual,11.4
28090,"Sunday, October 28, 2012",11,5,85,Actual,10.33
28091,"Sunday, October 28, 2012",11,5,87,Actual,48.63
28092,"Sunday, October 28, 2012",11,5,89,Actual,20.97
28093,"Sunday, October 28, 2012",11,5,90,Actual,31.61
28094,"Sunday, October 28, 2012",11,5,91,Actual,-23.71
28095,"Sunday, October 28, 2012",11,5,92,Actual,42.25
28096,"Sunday, October 28, 2012",11,5,94,Actual,10.33
29579,"Wednesday, November 28, 2012",11,5,60,Actual,6234.92
29580,"Wednesday, November 28, 2012",11,5,61,Actual,640.13
29581,"Wednesday, November 28, 2012",11,5,62,Actual,448.64
29582,"Wednesday, November 28, 2012",11,5,65,Actual,67.78
29583,"Wednesday, November 28, 2012",11,5,66,Actual,61.4
29584,"Wednesday, November 28, 2012",11,5,67,Actual,31.61
29585,"Wednesday, November 28, 2012",11,5,68,Actual,24.16
29586,"Wednesday, November 28, 2012",11,5,69,Actual,7.14
29587,"Wednesday, November 28, 2012",11,5,71,Actual,10.33
29588,"Wednesday, November 28, 2012",11,5,73,Actual,45.44
29589,"Wednesday, November 28, 2012",11,5,74,Actual,173.1
29590,"Wednesday, November 28, 2012",11,5,76,Actual,53.95
29591,"Wednesday, November 28, 2012",11,5,77,Actual,95.44
29592,"Wednesday, November 28, 2012",11,5,78,Actual,36.93
29593,"Wednesday, November 28, 2012",11,5,80,Actual,114.59
29594,"Wednesday, November 28, 2012",11,5,81,Actual,70.97
29595,"Wednesday, November 28, 2012",11,5,82,Actual,8.21
29596,"Wednesday, November 28, 2012",11,5,83,Actual,26.29
29597,"Wednesday, November 28, 2012",11,5,84,Actual,23.1
29598,"Wednesday, November 28, 2012",11,5,85,Actual,20.97
29599,"Wednesday, November 28, 2012",11,5,87,Actual,96.51
29600,"Wednesday, November 28, 2012",11,5,89,Actual,43.31
29601,"Wednesday, November 28, 2012",11,5,90,Actual,66.72
29602,"Wednesday, November 28, 2012",11,5,91,Actual,-52.43
29603,"Wednesday, November 28, 2012",11,5,92,Actual,89.06
29604,"Wednesday, November 28, 2012",11,5,94,Actual,20.97
31255,"Friday, December 28, 2012",11,5,60,Actual,2655.06
31256,"Friday, December 28, 2012",11,5,61,Actual,327.36
31257,"Friday, December 28, 2012",11,5,62,Actual,164.59
31258,"Friday, December 28, 2012",11,5,65,Actual,22.04
31259,"Friday, December 28, 2012",11,5,66,Actual,20.97
31260,"Friday, December 28, 2012",11,5,67,Actual,11.4
31261,"Friday, December 28, 2012",11,5,68,Actual,8.21
31262,"Friday, December 28, 2012",11,5,69,Actual,2.89
31263,"Friday, December 28, 2012",11,5,71,Actual,5.01
31264,"Friday, December 28, 2012",11,5,73,Actual,15.65
31265,"Friday, December 28, 2012",11,5,74,Actual,113.53
31266,"Friday, December 28, 2012",11,5,76,Actual,20.97
31267,"Friday, December 28, 2012",11,5,77,Actual,36.93
31268,"Friday, December 28, 2012",11,5,78,Actual,18.84
31269,"Friday, December 28, 2012",11,5,80,Actual,45.44
31270,"Friday, December 28, 2012",11,5,81,Actual,27.36
31271,"Friday, December 28, 2012",11,5,82,Actual,2.89
31272,"Friday, December 28, 2012",11,5,83,Actual,11.4
31273,"Friday, December 28, 2012",11,5,84,Actual,9.27
31274,"Friday, December 28, 2012",11,5,85,Actual,8.21
31275,"Friday, December 28, 2012",11,5,87,Actual,37.99
31276,"Friday, December 28, 2012",11,5,89,Actual,23.1
31277,"Friday, December 28, 2012",11,5,90,Actual,33.74
31278,"Friday, December 28, 2012",11,5,91,Actual,-25.84
31279,"Friday, December 28, 2012",11,5,92,Actual,45.44
31280,"Friday, December 28, 2012",11,5,94,Actual,10.33
32933,"Monday, January 28, 2013",11,5,60,Actual,7788.14
32934,"Monday, January 28, 2013",11,5,61,Actual,719.92
32935,"Monday, January 28, 2013",11,5,62,Actual,640.13
32936,"Monday, January 28, 2013",11,5,65,Actual,115.65
32937,"Monday, January 28, 2013",11,5,66,Actual,103.95
32938,"Monday, January 28, 2013",11,5,67,Actual,53.95
32939,"Monday, January 28, 2013",11,5,68,Actual,40.12
32940,"Monday, January 28, 2013",11,5,69,Actual,12.46
32941,"Monday, January 28, 2013",11,5,71,Actual,17.78
32942,"Monday, January 28, 2013",11,5,73,Actual,73.1
32943,"Monday, January 28, 2013",11,5,74,Actual,289.06
32944,"Monday, January 28, 2013",11,5,76,Actual,84.8
32945,"Monday, January 28, 2013",11,5,77,Actual,152.89
32946,"Monday, January 28, 2013",11,5,78,Actual,66.72
32947,"Monday, January 28, 2013",11,5,80,Actual,192.25
32948,"Monday, January 28, 2013",11,5,81,Actual,119.91
32949,"Monday, January 28, 2013",11,5,82,Actual,13.53
32950,"Monday, January 28, 2013",11,5,83,Actual,44.38
32951,"Monday, January 28, 2013",11,5,84,Actual,40.12
32952,"Monday, January 28, 2013",11,5,85,Actual,34.8
32953,"Monday, January 28, 2013",11,5,87,Actual,149.7
32954,"Monday, January 28, 2013",11,5,89,Actual,49.7
32955,"Monday, January 28, 2013",11,5,90,Actual,76.29
32956,"Monday, January 28, 2013",11,5,91,Actual,-59.88
32957,"Monday, January 28, 2013",11,5,92,Actual,101.82
32958,"Monday, January 28, 2013",11,5,94,Actual,53.95
34617,"Thursday, February 28, 2013",11,5,60,Actual,3627.42
34618,"Thursday, February 28, 2013",11,5,61,Actual,298.64
34619,"Thursday, February 28, 2013",11,5,62,Actual,334.81
34620,"Thursday, February 28, 2013",11,5,65,Actual,64.59
34621,"Thursday, February 28, 2013",11,5,66,Actual,59.27
34622,"Thursday, February 28, 2013",11,5,67,Actual,30.55
34623,"Thursday, February 28, 2013",11,5,68,Actual,22.04
34624,"Thursday, February 28, 2013",11,5,69,Actual,7.14
34625,"Thursday, February 28, 2013",11,5,71,Actual,9.27
34626,"Thursday, February 28, 2013",11,5,73,Actual,39.06
34627,"Thursday, February 28, 2013",11,5,74,Actual,311.4
34628,"Thursday, February 28, 2013",11,5,76,Actual,44.38
34629,"Thursday, February 28, 2013",11,5,77,Actual,78.42
34630,"Thursday, February 28, 2013",11,5,78,Actual,45.44
34631,"Thursday, February 28, 2013",11,5,80,Actual,96.51
34632,"Thursday, February 28, 2013",11,5,81,Actual,59.27
34633,"Thursday, February 28, 2013",11,5,82,Actual,7.14
34634,"Thursday, February 28, 2013",11,5,83,Actual,22.04
34635,"Thursday, February 28, 2013",11,5,84,Actual,19.91
34636,"Thursday, February 28, 2013",11,5,85,Actual,17.78
34637,"Thursday, February 28, 2013",11,5,87,Actual,76.29
34638,"Thursday, February 28, 2013",11,5,89,Actual,25.23
34639,"Thursday, February 28, 2013",11,5,90,Actual,37.99
34640,"Thursday, February 28, 2013",11,5,91,Actual,-29.03
34641,"Thursday, February 28, 2013",11,5,92,Actual,50.76
34642,"Thursday, February 28, 2013",11,5,94,Actual,27.36
39509,"Thursday, May 30, 2013",11,5,60,Actual,7329.62
39510,"Thursday, May 30, 2013",11,5,61,Actual,601.83
39511,"Thursday, May 30, 2013",11,5,62,Actual,601.83
39512,"Thursday, May 30, 2013",11,5,65,Actual,116.72
39513,"Thursday, May 30, 2013",11,5,66,Actual,107.14
39514,"Thursday, May 30, 2013",11,5,67,Actual,53.95
39515,"Thursday, May 30, 2013",11,5,68,Actual,40.12
39516,"Thursday, May 30, 2013",11,5,69,Actual,12.46
39517,"Thursday, May 30, 2013",11,5,71,Actual,17.78
39518,"Thursday, May 30, 2013",11,5,73,Actual,73.1
39519,"Thursday, May 30, 2013",11,5,74,Actual,293.32
39520,"Thursday, May 30, 2013",11,5,76,Actual,84.8
39521,"Thursday, May 30, 2013",11,5,77,Actual,152.89
39522,"Thursday, May 30, 2013",11,5,78,Actual,51.82
39523,"Thursday, May 30, 2013",11,5,80,Actual,168.85
39524,"Thursday, May 30, 2013",11,5,81,Actual,105.02
39525,"Thursday, May 30, 2013",11,5,82,Actual,11.4
39526,"Thursday, May 30, 2013",11,5,83,Actual,36.93
39527,"Thursday, May 30, 2013",11,5,84,Actual,31.61
39528,"Thursday, May 30, 2013",11,5,85,Actual,28.42
39529,"Thursday, May 30, 2013",11,5,87,Actual,149.7
39530,"Thursday, May 30, 2013",11,5,89,Actual,39.06
39531,"Thursday, May 30, 2013",11,5,90,Actual,60.33
39532,"Thursday, May 30, 2013",11,5,91,Actual,-47.11
39533,"Thursday, May 30, 2013",11,5,92,Actual,80.55
39534,"Thursday, May 30, 2013",11,5,94,Actual,47.57
42817,"Wednesday, July 31, 2013",11,5,60,Actual,7558.35
42818,"Wednesday, July 31, 2013",11,5,61,Actual,775.24
42819,"Wednesday, July 31, 2013",11,5,62,Actual,543.32
42820,"Wednesday, July 31, 2013",11,5,65,Actual,105.02
42821,"Wednesday, July 31, 2013",11,5,66,Actual,95.44
42822,"Wednesday, July 31, 2013",11,5,67,Actual,49.7
42823,"Wednesday, July 31, 2013",11,5,68,Actual,37.99
42824,"Wednesday, July 31, 2013",11,5,69,Actual,11.4
42825,"Wednesday, July 31, 2013",11,5,71,Actual,15.65
42826,"Wednesday, July 31, 2013",11,5,73,Actual,69.91
42827,"Wednesday, July 31, 2013",11,5,74,Actual,268.85
42828,"Wednesday, July 31, 2013",11,5,76,Actual,82.68
42829,"Wednesday, July 31, 2013",11,5,77,Actual,148.63
42830,"Wednesday, July 31, 2013",11,5,78,Actual,46.5
42831,"Wednesday, July 31, 2013",11,5,80,Actual,164.59
42832,"Wednesday, July 31, 2013",11,5,81,Actual,101.82
42833,"Wednesday, July 31, 2013",11,5,82,Actual,9.27
42834,"Wednesday, July 31, 2013",11,5,83,Actual,34.8
42835,"Wednesday, July 31, 2013",11,5,84,Actual,28.42
42836,"Wednesday, July 31, 2013",11,5,85,Actual,27.36
42837,"Wednesday, July 31, 2013",11,5,87,Actual,149.7
42838,"Wednesday, July 31, 2013",11,5,89,Actual,36.93
42839,"Wednesday, July 31, 2013",11,5,90,Actual,56.08
42840,"Wednesday, July 31, 2013",11,5,91,Actual,-43.92
42841,"Wednesday, July 31, 2013",11,5,92,Actual,74.16
42842,"Wednesday, July 31, 2013",11,5,94,Actual,45.44
44499,"Thursday, August 29, 2013",11,5,60,Actual,4084.88
44500,"Thursday, August 29, 2013",11,5,61,Actual,503.96
44501,"Thursday, August 29, 2013",11,5,62,Actual,336.94
44502,"Thursday, August 29, 2013",11,5,65,Actual,59.27
44503,"Thursday, August 29, 2013",11,5,66,Actual,53.95
44504,"Thursday, August 29, 2013",11,5,67,Actual,27.36
44505,"Thursday, August 29, 2013",11,5,68,Actual,20.97
44506,"Thursday, August 29, 2013",11,5,69,Actual,7.14
44507,"Thursday, August 29, 2013",11,5,71,Actual,9.27
44508,"Thursday, August 29, 2013",11,5,73,Actual,37.99
44509,"Thursday, August 29, 2013",11,5,74,Actual,289.06
44510,"Thursday, August 29, 2013",11,5,76,Actual,43.31
44511,"Thursday, August 29, 2013",11,5,77,Actual,76.29
44512,"Thursday, August 29, 2013",11,5,78,Actual,30.55
44513,"Thursday, August 29, 2013",11,5,80,Actual,84.8
44514,"Thursday, August 29, 2013",11,5,81,Actual,52.89
44515,"Thursday, August 29, 2013",11,5,82,Actual,6.08
44516,"Thursday, August 29, 2013",11,5,83,Actual,18.84
44517,"Thursday, August 29, 2013",11,5,84,Actual,15.65
44518,"Thursday, August 29, 2013",11,5,85,Actual,14.59
44519,"Thursday, August 29, 2013",11,5,87,Actual,76.29
44520,"Thursday, August 29, 2013",11,5,89,Actual,19.91
44521,"Thursday, August 29, 2013",11,5,90,Actual,30.55
44522,"Thursday, August 29, 2013",11,5,91,Actual,-22.64
44523,"Thursday, August 29, 2013",11,5,92,Actual,40.12
44524,"Thursday, August 29, 2013",11,5,94,Actual,24.16
46173,"Sunday, September 29, 2013",11,5,60,Actual,7481.75
46174,"Sunday, September 29, 2013",11,5,61,Actual,691.2
46175,"Sunday, September 29, 2013",11,5,62,Actual,538
46176,"Sunday, September 29, 2013",11,5,65,Actual,105.02
46177,"Sunday, September 29, 2013",11,5,66,Actual,95.44
46178,"Sunday, September 29, 2013",11,5,67,Actual,49.7
46179,"Sunday, September 29, 2013",11,5,68,Actual,37.99
46180,"Sunday, September 29, 2013",11,5,69,Actual,11.4
46181,"Sunday, September 29, 2013",11,5,71,Actual,15.65
46182,"Sunday, September 29, 2013",11,5,73,Actual,69.91
46183,"Sunday, September 29, 2013",11,5,74,Actual,268.85
46184,"Sunday, September 29, 2013",11,5,76,Actual,82.68
46185,"Sunday, September 29, 2013",11,5,77,Actual,148.63
46186,"Sunday, September 29, 2013",11,5,78,Actual,65.65
46187,"Sunday, September 29, 2013",11,5,80,Actual,190.12
46188,"Sunday, September 29, 2013",11,5,81,Actual,117.78
46189,"Sunday, September 29, 2013",11,5,82,Actual,12.46
46190,"Sunday, September 29, 2013",11,5,83,Actual,43.31
46191,"Sunday, September 29, 2013",11,5,84,Actual,39.06
46192,"Sunday, September 29, 2013",11,5,85,Actual,34.8
46193,"Sunday, September 29, 2013",11,5,87,Actual,149.7
46194,"Sunday, September 29, 2013",11,5,89,Actual,49.7
46195,"Sunday, September 29, 2013",11,5,90,Actual,75.23
46196,"Sunday, September 29, 2013",11,5,91,Actual,-58.81
46197,"Sunday, September 29, 2013",11,5,92,Actual,99.7
46198,"Sunday, September 29, 2013",11,5,94,Actual,52.89
47851,"Tuesday, October 29, 2013",11,5,60,Actual,3702.96
47852,"Tuesday, October 29, 2013",11,5,61,Actual,417.79
47853,"Tuesday, October 29, 2013",11,5,62,Actual,343.32
47854,"Tuesday, October 29, 2013",11,5,65,Actual,65.65
47855,"Tuesday, October 29, 2013",11,5,66,Actual,59.27
47856,"Tuesday, October 29, 2013",11,5,67,Actual,30.55
47857,"Tuesday, October 29, 2013",11,5,68,Actual,24.16
47858,"Tuesday, October 29, 2013",11,5,69,Actual,7.14
47859,"Tuesday, October 29, 2013",11,5,71,Actual,9.27
47860,"Tuesday, October 29, 2013",11,5,73,Actual,40.12
47861,"Tuesday, October 29, 2013",11,5,74,Actual,319.91
47862,"Tuesday, October 29, 2013",11,5,76,Actual,44.38
47863,"Tuesday, October 29, 2013",11,5,77,Actual,79.48
47864,"Tuesday, October 29, 2013",11,5,78,Actual,25.23
47865,"Tuesday, October 29, 2013",11,5,80,Actual,79.48
47866,"Tuesday, October 29, 2013",11,5,81,Actual,49.7
47867,"Tuesday, October 29, 2013",11,5,82,Actual,5.01
