Year,MonthNo,CountryCode,ProductKey,UnitCost,Date
2012,10,CA,263,60.681,"Monday, October 1, 2012"
2012,10,CA,265,60.702,"Monday, October 1, 2012"
2012,10,CA,271,60.702,"Monday, October 1, 2012"
2012,10,CA,273,60.69,"Monday, October 1, 2012"
2012,10,CA,280,55.182,"Monday, October 1, 2012"
2012,10,CA,286,55.176,"Monday, October 1, 2012"
2012,10,CA,289,223.284,"Monday, October 1, 2012"
2012,10,CA,294,223.284,"Monday, October 1, 2012"
2012,10,CA,297,220.845,"Monday, October 1, 2012"
2012,10,CA,308,223.284,"Monday, October 1, 2012"
2012,10,CA,321,140.94,"Monday, October 1, 2012"
2012,10,CA,323,140.508,"Monday, October 1, 2012"
2012,10,CA,325,140.727,"Monday, October 1, 2012"
2012,10,CA,327,128.214,"Monday, October 1, 2012"
2012,10,CA,329,140.709,"Monday, October 1, 2012"
2012,10,CA,331,140.94,"Monday, October 1, 2012"
2012,10,CA,333,140.775,"Monday, October 1, 2012"
2012,10,CA,335,140.919,"Monday, October 1, 2012"
2012,10,CA,337,140.94,"Monday, October 1, 2012"
2012,10,CA,339,140.919,"Monday, October 1, 2012"
2012,10,CA,341,140.94,"Monday, October 1, 2012"
2012,10,CA,343,140.508,"Monday, October 1, 2012"
2012,10,CA,352,372.723,"Monday, October 1, 2012"
2012,10,CA,354,372.72,"Monday, October 1, 2012"
2012,10,CA,356,372.723,"Monday, October 1, 2012"
2012,10,CA,358,368.766,"Monday, October 1, 2012"
2012,10,CA,360,368.667,"Monday, October 1, 2012"
2012,10,CA,362,368.73,"Monday, October 1, 2012"
2012,10,CA,364,194.34,"Monday, October 1, 2012"
2012,10,CA,365,194.313,"Monday, October 1, 2012"
2012,10,CA,366,194.4,"Monday, October 1, 2012"
2012,10,CA,367,194.37,"Monday, October 1, 2012"
2012,10,CA,368,439.506,"Monday, October 1, 2012"
2012,10,CA,369,439.737,"Monday, October 1, 2012"
2012,10,CA,370,439.803,"Monday, October 1, 2012"
2012,10,CA,371,392.682,"Monday, October 1, 2012"
2012,10,CA,373,392.382,"Monday, October 1, 2012"
2012,10,CA,375,392.619,"Monday, October 1, 2012"
2012,10,CA,377,392.682,"Monday, October 1, 2012"
2012,10,CA,379,392.682,"Monday, October 1, 2012"
2012,10,CA,381,180.027,"Monday, October 1, 2012"
2012,10,CA,383,180.081,"Monday, October 1, 2012"
2012,10,CA,385,180.081,"Monday, October 1, 2012"
2012,10,CA,387,180.081,"Monday, October 1, 2012"
2012,10,CA,389,179.925,"Monday, October 1, 2012"
2012,10,CA,391,26.682,"Monday, October 1, 2012"
2012,10,CA,395,18.348,"Monday, October 1, 2012"
2012,10,CA,396,22.452,"Monday, October 1, 2012"
2012,10,CA,397,7.29,"Monday, October 1, 2012"
2012,10,CA,399,10.131,"Monday, October 1, 2012"
2012,10,CA,401,19.683,"Monday, October 1, 2012"
2012,10,CA,407,19.683,"Monday, October 1, 2012"
2012,10,CA,409,62.778,"Monday, October 1, 2012"
2012,10,CA,410,10.935,"Monday, October 1, 2012"
2012,10,CA,411,37.626,"Monday, October 1, 2012"
2012,10,CA,412,54.039,"Monday, October 1, 2012"
2012,10,CA,414,44.712,"Monday, October 1, 2012"
2012,10,CA,415,59.412,"Monday, October 1, 2012"
2012,10,CA,417,97.338,"Monday, October 1, 2012"
2012,10,CA,419,15.795,"Monday, October 1, 2012"
2012,10,CA,420,42.447,"Monday, October 1, 2012"
2012,10,CA,421,58.851,"Monday, October 1, 2012"
2012,10,CA,422,20.262,"Monday, October 1, 2012"
2012,10,CA,427,62.778,"Monday, October 1, 2012"
2012,10,CA,428,62.754,"Monday, October 1, 2012"
2012,10,CA,433,97.326,"Monday, October 1, 2012"
2012,10,CA,435,97.338,"Monday, October 1, 2012"
2012,10,CA,439,234.246,"Monday, October 1, 2012"
2012,10,CA,445,10.794,"Monday, October 1, 2012"
2012,10,CA,447,4.497,"Monday, October 1, 2012"
2012,10,CA,448,3.597,"Monday, October 1, 2012"
2012,10,CA,453,10.782,"Monday, October 1, 2012"
2012,10,CA,454,10.8,"Monday, October 1, 2012"
2012,10,CA,456,13.443,"Monday, October 1, 2012"
2012,10,CA,457,13.5,"Monday, October 1, 2012"
2012,10,CA,458,13.455,"Monday, October 1, 2012"
2012,10,CA,459,16.194,"Monday, October 1, 2012"
2012,10,CA,460,16.158,"Monday, October 1, 2012"
2012,10,CA,461,16.2,"Monday, October 1, 2012"
2012,10,CA,462,4.239,"Monday, October 1, 2012"
2012,10,CA,464,4.236,"Monday, October 1, 2012"
2012,10,CA,466,4.239,"Monday, October 1, 2012"
2012,10,CA,468,6.84,"Monday, October 1, 2012"
2012,10,CA,469,6.774,"Monday, October 1, 2012"
2012,10,CA,470,6.672,"Monday, October 1, 2012"
2012,11,CA,213,5.94,"Thursday, November 1, 2012"
2012,11,CA,216,5.949,"Thursday, November 1, 2012"
2012,11,CA,221,5.952,"Thursday, November 1, 2012"
2012,11,CA,224,1.551,"Thursday, November 1, 2012"
2012,11,CA,230,8.643,"Thursday, November 1, 2012"
2012,11,CA,233,8.613,"Thursday, November 1, 2012"
2012,11,CA,236,8.646,"Thursday, November 1, 2012"
2012,11,CA,254,55.182,"Thursday, November 1, 2012"
2012,11,CA,263,60.681,"Thursday, November 1, 2012"
2012,11,CA,265,60.702,"Thursday, November 1, 2012"
2012,11,CA,271,60.702,"Thursday, November 1, 2012"
2012,11,CA,273,60.69,"Thursday, November 1, 2012"
2012,11,CA,280,55.182,"Thursday, November 1, 2012"
2012,11,CA,286,55.176,"Thursday, November 1, 2012"
2012,11,CA,294,223.284,"Thursday, November 1, 2012"
2012,11,CA,297,220.845,"Thursday, November 1, 2012"
2012,11,CA,305,220.845,"Thursday, November 1, 2012"
2012,11,CA,308,223.284,"Thursday, November 1, 2012"
2012,11,CA,321,140.94,"Thursday, November 1, 2012"
2012,11,CA,323,140.508,"Thursday, November 1, 2012"
2012,11,CA,325,140.727,"Thursday, November 1, 2012"
2012,11,CA,327,128.214,"Thursday, November 1, 2012"
2012,11,CA,329,140.709,"Thursday, November 1, 2012"
2012,11,CA,331,140.94,"Thursday, November 1, 2012"
2012,11,CA,333,140.775,"Thursday, November 1, 2012"
2012,11,CA,335,140.919,"Thursday, November 1, 2012"
2012,11,CA,337,140.94,"Thursday, November 1, 2012"
2012,11,CA,339,140.919,"Thursday, November 1, 2012"
2012,11,CA,341,140.94,"Thursday, November 1, 2012"
2012,11,CA,343,140.508,"Thursday, November 1, 2012"
2012,11,CA,352,372.723,"Thursday, November 1, 2012"
2012,11,CA,354,372.72,"Thursday, November 1, 2012"
2012,11,CA,356,372.723,"Thursday, November 1, 2012"
2012,11,CA,358,368.766,"Thursday, November 1, 2012"
2012,11,CA,360,368.667,"Thursday, November 1, 2012"
2012,11,CA,362,368.73,"Thursday, November 1, 2012"
2012,11,CA,364,194.34,"Thursday, November 1, 2012"
2012,11,CA,365,194.313,"Thursday, November 1, 2012"
2012,11,CA,366,194.4,"Thursday, November 1, 2012"
2012,11,CA,367,194.37,"Thursday, November 1, 2012"
2012,11,CA,368,439.506,"Thursday, November 1, 2012"
2012,11,CA,369,439.737,"Thursday, November 1, 2012"
2012,11,CA,370,439.803,"Thursday, November 1, 2012"
2012,11,CA,371,392.682,"Thursday, November 1, 2012"
2012,11,CA,373,392.382,"Thursday, November 1, 2012"
2012,11,CA,375,392.619,"Thursday, November 1, 2012"
2012,11,CA,377,392.682,"Thursday, November 1, 2012"
2012,11,CA,379,392.682,"Thursday, November 1, 2012"
2012,11,CA,381,180.027,"Thursday, November 1, 2012"
2012,11,CA,383,180.081,"Thursday, November 1, 2012"
2012,11,CA,385,180.081,"Thursday, November 1, 2012"
2012,11,CA,387,180.081,"Thursday, November 1, 2012"
2012,11,CA,389,179.925,"Thursday, November 1, 2012"
2012,11,CA,391,26.682,"Thursday, November 1, 2012"
2012,11,CA,393,41.298,"Thursday, November 1, 2012"
2012,11,CA,395,18.348,"Thursday, November 1, 2012"
2012,11,CA,396,22.452,"Thursday, November 1, 2012"
2012,11,CA,397,7.29,"Thursday, November 1, 2012"
2012,11,CA,399,10.131,"Thursday, November 1, 2012"
2012,11,CA,401,19.683,"Thursday, November 1, 2012"
2012,11,CA,407,19.683,"Thursday, November 1, 2012"
2012,11,CA,409,62.778,"Thursday, November 1, 2012"
2012,11,CA,410,10.935,"Thursday, November 1, 2012"
2012,11,CA,411,37.626,"Thursday, November 1, 2012"
2012,11,CA,412,54.039,"Thursday, November 1, 2012"
2012,11,CA,414,44.712,"Thursday, November 1, 2012"
2012,11,CA,415,59.412,"Thursday, November 1, 2012"
2012,11,CA,417,97.338,"Thursday, November 1, 2012"
2012,11,CA,419,15.795,"Thursday, November 1, 2012"
2012,11,CA,420,42.447,"Thursday, November 1, 2012"
2012,11,CA,421,58.851,"Thursday, November 1, 2012"
2012,11,CA,422,20.262,"Thursday, November 1, 2012"
2012,11,CA,427,62.778,"Thursday, November 1, 2012"
2012,11,CA,428,62.754,"Thursday, November 1, 2012"
2012,11,CA,429,97.338,"Thursday, November 1, 2012"
2012,11,CA,433,97.326,"Thursday, November 1, 2012"
2012,11,CA,435,97.338,"Thursday, November 1, 2012"
2012,11,CA,439,234.246,"Thursday, November 1, 2012"
2012,11,CA,445,10.794,"Thursday, November 1, 2012"
2012,11,CA,447,4.497,"Thursday, November 1, 2012"
2012,11,CA,448,3.597,"Thursday, November 1, 2012"
2012,11,CA,453,10.782,"Thursday, November 1, 2012"
2012,11,CA,454,10.8,"Thursday, November 1, 2012"
2012,11,CA,456,13.443,"Thursday, November 1, 2012"
2012,11,CA,457,13.5,"Thursday, November 1, 2012"
2012,11,CA,458,13.455,"Thursday, November 1, 2012"
2012,11,CA,459,16.194,"Thursday, November 1, 2012"
2012,11,CA,460,16.158,"Thursday, November 1, 2012"
2012,11,CA,461,16.2,"Thursday, November 1, 2012"
2012,11,CA,462,4.239,"Thursday, November 1, 2012"
2012,11,CA,464,4.236,"Thursday, November 1, 2012"
2012,11,CA,466,4.239,"Thursday, November 1, 2012"
2012,11,CA,468,6.84,"Thursday, November 1, 2012"
2012,11,CA,469,6.774,"Thursday, November 1, 2012"
2012,11,CA,470,6.672,"Thursday, November 1, 2012"
2012,3,CA,213,5.94,"Thursday, March 1, 2012"
2012,3,CA,216,5.949,"Thursday, March 1, 2012"
2012,3,CA,221,5.952,"Thursday, March 1, 2012"
2012,3,CA,224,1.551,"Thursday, March 1, 2012"
2012,3,CA,230,8.643,"Thursday, March 1, 2012"
2012,3,CA,233,8.613,"Thursday, March 1, 2012"
2012,3,CA,236,8.646,"Thursday, March 1, 2012"
2012,3,CA,239,234.246,"Thursday, March 1, 2012"
2012,3,CA,242,234.246,"Thursday, March 1, 2012"
2012,3,CA,254,55.182,"Thursday, March 1, 2012"
2012,3,CA,263,60.681,"Thursday, March 1, 2012"
2012,3,CA,265,60.702,"Thursday, March 1, 2012"
2012,3,CA,267,60.702,"Thursday, March 1, 2012"
2012,3,CA,271,60.702,"Thursday, March 1, 2012"
2012,3,CA,273,60.69,"Thursday, March 1, 2012"
2012,3,CA,280,55.182,"Thursday, March 1, 2012"
2012,3,CA,286,55.176,"Thursday, March 1, 2012"
2012,3,CA,289,223.284,"Thursday, March 1, 2012"
2012,3,CA,294,223.284,"Thursday, March 1, 2012"
2012,3,CA,297,220.845,"Thursday, March 1, 2012"
2012,3,CA,305,220.845,"Thursday, March 1, 2012"
2012,3,CA,308,223.284,"Thursday, March 1, 2012"
2012,3,CA,323,140.508,"Thursday, March 1, 2012"
2012,3,CA,325,140.727,"Thursday, March 1, 2012"
2012,3,CA,327,128.214,"Thursday, March 1, 2012"
2012,3,CA,329,140.709,"Thursday, March 1, 2012"
2012,3,CA,331,140.94,"Thursday, March 1, 2012"
2012,3,CA,333,140.775,"Thursday, March 1, 2012"
2012,3,CA,335,140.919,"Thursday, March 1, 2012"
2012,3,CA,339,140.919,"Thursday, March 1, 2012"
2012,3,CA,341,140.94,"Thursday, March 1, 2012"
2012,3,CA,343,140.508,"Thursday, March 1, 2012"
2012,3,CA,352,372.723,"Thursday, March 1, 2012"
2012,3,CA,354,372.72,"Thursday, March 1, 2012"
2012,3,CA,356,372.723,"Thursday, March 1, 2012"
2012,3,CA,358,368.766,"Thursday, March 1, 2012"
2012,3,CA,360,368.667,"Thursday, March 1, 2012"
2012,3,CA,362,368.73,"Thursday, March 1, 2012"
2012,3,CA,364,194.34,"Thursday, March 1, 2012"
2012,3,CA,365,194.313,"Thursday, March 1, 2012"
2012,3,CA,366,194.4,"Thursday, March 1, 2012"
2012,3,CA,367,194.37,"Thursday, March 1, 2012"
2012,3,CA,368,439.506,"Thursday, March 1, 2012"
2012,3,CA,369,439.737,"Thursday, March 1, 2012"
2012,3,CA,370,439.803,"Thursday, March 1, 2012"
2012,3,CA,373,392.382,"Thursday, March 1, 2012"
2012,3,CA,375,392.619,"Thursday, March 1, 2012"
2012,3,CA,377,392.682,"Thursday, March 1, 2012"
2012,3,CA,381,180.027,"Thursday, March 1, 2012"
2012,3,CA,383,180.081,"Thursday, March 1, 2012"
2012,3,CA,385,180.081,"Thursday, March 1, 2012"
2012,3,CA,389,179.925,"Thursday, March 1, 2012"
2012,3,CA,391,26.682,"Thursday, March 1, 2012"
2012,3,CA,393,41.298,"Thursday, March 1, 2012"
2012,3,CA,394,6.156,"Thursday, March 1, 2012"
2012,3,CA,395,18.348,"Thursday, March 1, 2012"
2012,3,CA,396,22.452,"Thursday, March 1, 2012"
2012,3,CA,397,7.29,"Thursday, March 1, 2012"
2012,3,CA,399,10.131,"Thursday, March 1, 2012"
2012,3,CA,407,19.683,"Thursday, March 1, 2012"
2012,3,CA,409,62.778,"Thursday, March 1, 2012"
2012,3,CA,410,10.935,"Thursday, March 1, 2012"
2012,3,CA,411,37.626,"Thursday, March 1, 2012"
2012,3,CA,412,54.039,"Thursday, March 1, 2012"
2012,3,CA,414,44.712,"Thursday, March 1, 2012"
2012,3,CA,415,59.412,"Thursday, March 1, 2012"
2012,3,CA,417,97.338,"Thursday, March 1, 2012"
2012,3,CA,419,15.795,"Thursday, March 1, 2012"
2012,3,CA,420,42.447,"Thursday, March 1, 2012"
2012,3,CA,421,58.851,"Thursday, March 1, 2012"
2012,3,CA,422,20.262,"Thursday, March 1, 2012"
2012,3,CA,427,62.778,"Thursday, March 1, 2012"
2012,3,CA,428,62.754,"Thursday, March 1, 2012"
2012,3,CA,429,97.338,"Thursday, March 1, 2012"
2012,3,CA,433,97.326,"Thursday, March 1, 2012"
2012,3,CA,435,97.338,"Thursday, March 1, 2012"
2012,3,CA,439,234.246,"Thursday, March 1, 2012"
2012,3,CA,445,10.794,"Thursday, March 1, 2012"
2012,3,CA,447,4.497,"Thursday, March 1, 2012"
2012,3,CA,448,3.597,"Thursday, March 1, 2012"
2012,3,CA,453,10.782,"Thursday, March 1, 2012"
2012,3,CA,454,10.8,"Thursday, March 1, 2012"
2012,3,CA,456,13.443,"Thursday, March 1, 2012"
2012,3,CA,457,13.5,"Thursday, March 1, 2012"
2012,3,CA,458,13.455,"Thursday, March 1, 2012"
2012,3,CA,459,16.194,"Thursday, March 1, 2012"
2012,3,CA,460,16.158,"Thursday, March 1, 2012"
2012,3,CA,461,16.2,"Thursday, March 1, 2012"
2012,3,CA,462,4.239,"Thursday, March 1, 2012"
2012,3,CA,464,4.236,"Thursday, March 1, 2012"
2012,3,CA,466,4.239,"Thursday, March 1, 2012"
2012,3,CA,468,6.84,"Thursday, March 1, 2012"
2012,3,CA,469,6.774,"Thursday, March 1, 2012"
2012,3,CA,470,6.672,"Thursday, March 1, 2012"
2012,5,CA,213,5.94,"Tuesday, May 1, 2012"
2012,5,CA,216,5.949,"Tuesday, May 1, 2012"
2012,5,CA,221,5.952,"Tuesday, May 1, 2012"
2012,5,CA,224,1.551,"Tuesday, May 1, 2012"
2012,5,CA,230,8.643,"Tuesday, May 1, 2012"
2012,5,CA,233,8.613,"Tuesday, May 1, 2012"
2012,5,CA,236,8.646,"Tuesday, May 1, 2012"
2012,5,CA,242,234.246,"Tuesday, May 1, 2012"
2012,5,CA,254,55.182,"Tuesday, May 1, 2012"
2012,5,CA,263,60.681,"Tuesday, May 1, 2012"
2012,5,CA,265,60.702,"Tuesday, May 1, 2012"
2012,5,CA,267,60.702,"Tuesday, May 1, 2012"
2012,5,CA,271,60.702,"Tuesday, May 1, 2012"
2012,5,CA,273,60.69,"Tuesday, May 1, 2012"
2012,5,CA,286,55.176,"Tuesday, May 1, 2012"
2012,5,CA,289,223.284,"Tuesday, May 1, 2012"
2012,5,CA,294,223.284,"Tuesday, May 1, 2012"
2012,5,CA,297,220.845,"Tuesday, May 1, 2012"
2012,5,CA,305,220.845,"Tuesday, May 1, 2012"
2012,5,CA,308,223.284,"Tuesday, May 1, 2012"
2012,5,CA,321,140.94,"Tuesday, May 1, 2012"
2012,5,CA,323,140.508,"Tuesday, May 1, 2012"
2012,5,CA,325,140.727,"Tuesday, May 1, 2012"
2012,5,CA,327,128.214,"Tuesday, May 1, 2012"
2012,5,CA,329,140.709,"Tuesday, May 1, 2012"
2012,5,CA,331,140.94,"Tuesday, May 1, 2012"
2012,5,CA,333,140.775,"Tuesday, May 1, 2012"
2012,5,CA,335,140.919,"Tuesday, May 1, 2012"
2012,5,CA,337,140.94,"Tuesday, May 1, 2012"
2012,5,CA,339,140.919,"Tuesday, May 1, 2012"
2012,5,CA,341,140.94,"Tuesday, May 1, 2012"
2012,5,CA,343,140.508,"Tuesday, May 1, 2012"
2012,5,CA,352,372.723,"Tuesday, May 1, 2012"
2012,5,CA,354,372.72,"Tuesday, May 1, 2012"
2012,5,CA,356,372.723,"Tuesday, May 1, 2012"
2012,5,CA,358,368.766,"Tuesday, May 1, 2012"
2012,5,CA,360,368.667,"Tuesday, May 1, 2012"
2012,5,CA,362,368.73,"Tuesday, May 1, 2012"
2012,5,CA,364,194.34,"Tuesday, May 1, 2012"
2012,5,CA,365,194.313,"Tuesday, May 1, 2012"
2012,5,CA,366,194.4,"Tuesday, May 1, 2012"
2012,5,CA,367,194.37,"Tuesday, May 1, 2012"
2012,5,CA,368,439.506,"Tuesday, May 1, 2012"
2012,5,CA,369,439.737,"Tuesday, May 1, 2012"
2012,5,CA,370,439.803,"Tuesday, May 1, 2012"
2012,5,CA,371,392.682,"Tuesday, May 1, 2012"
2012,5,CA,373,392.382,"Tuesday, May 1, 2012"
2012,5,CA,375,392.619,"Tuesday, May 1, 2012"
2012,5,CA,377,392.682,"Tuesday, May 1, 2012"
2012,5,CA,379,392.682,"Tuesday, May 1, 2012"
2012,5,CA,381,180.027,"Tuesday, May 1, 2012"
2012,5,CA,383,180.081,"Tuesday, May 1, 2012"
2012,5,CA,385,180.081,"Tuesday, May 1, 2012"
2012,5,CA,387,180.081,"Tuesday, May 1, 2012"
2012,5,CA,389,179.925,"Tuesday, May 1, 2012"
2012,5,CA,391,26.682,"Tuesday, May 1, 2012"
2012,5,CA,393,41.298,"Tuesday, May 1, 2012"
2012,5,CA,395,18.348,"Tuesday, May 1, 2012"
2012,5,CA,396,22.452,"Tuesday, May 1, 2012"
2012,5,CA,397,7.29,"Tuesday, May 1, 2012"
2012,5,CA,399,10.131,"Tuesday, May 1, 2012"
2012,5,CA,401,19.683,"Tuesday, May 1, 2012"
2012,5,CA,407,19.683,"Tuesday, May 1, 2012"
2012,5,CA,409,62.778,"Tuesday, May 1, 2012"
2012,5,CA,410,10.935,"Tuesday, May 1, 2012"
2012,5,CA,411,37.626,"Tuesday, May 1, 2012"
2012,5,CA,414,44.712,"Tuesday, May 1, 2012"
2012,5,CA,415,59.412,"Tuesday, May 1, 2012"
2012,5,CA,417,97.338,"Tuesday, May 1, 2012"
2012,5,CA,419,15.795,"Tuesday, May 1, 2012"
2012,5,CA,420,42.447,"Tuesday, May 1, 2012"
2012,5,CA,421,58.851,"Tuesday, May 1, 2012"
2012,5,CA,422,20.262,"Tuesday, May 1, 2012"
2012,5,CA,427,62.778,"Tuesday, May 1, 2012"
2012,5,CA,428,62.754,"Tuesday, May 1, 2012"
2012,5,CA,433,97.326,"Tuesday, May 1, 2012"
2012,5,CA,435,97.338,"Tuesday, May 1, 2012"
2012,5,CA,445,10.794,"Tuesday, May 1, 2012"
2012,5,CA,447,4.497,"Tuesday, May 1, 2012"
2012,5,CA,448,3.597,"Tuesday, May 1, 2012"
2012,5,CA,453,10.782,"Tuesday, May 1, 2012"
2012,5,CA,454,10.8,"Tuesday, May 1, 2012"
2012,5,CA,456,13.443,"Tuesday, May 1, 2012"
2012,5,CA,457,13.5,"Tuesday, May 1, 2012"
2012,5,CA,458,13.455,"Tuesday, May 1, 2012"
2012,5,CA,459,16.194,"Tuesday, May 1, 2012"
2012,5,CA,460,16.158,"Tuesday, May 1, 2012"
2012,5,CA,461,16.2,"Tuesday, May 1, 2012"
2012,5,CA,462,4.239,"Tuesday, May 1, 2012"
2012,5,CA,464,4.236,"Tuesday, May 1, 2012"
2012,5,CA,468,6.84,"Tuesday, May 1, 2012"
2012,5,CA,469,6.774,"Tuesday, May 1, 2012"
2012,5,CA,470,6.672,"Tuesday, May 1, 2012"
2012,9,CA,213,5.94,"Saturday, September 1, 2012"
2012,9,CA,216,5.949,"Saturday, September 1, 2012"
2012,9,CA,221,5.952,"Saturday, September 1, 2012"
2012,9,CA,224,1.551,"Saturday, September 1, 2012"
2012,9,CA,230,8.643,"Saturday, September 1, 2012"
2012,9,CA,233,8.613,"Saturday, September 1, 2012"
2012,9,CA,236,8.646,"Saturday, September 1, 2012"
2012,9,CA,239,234.246,"Saturday, September 1, 2012"
2012,9,CA,242,234.246,"Saturday, September 1, 2012"
2012,9,CA,254,55.182,"Saturday, September 1, 2012"
2012,9,CA,263,60.681,"Saturday, September 1, 2012"
2012,9,CA,265,60.702,"Saturday, September 1, 2012"
2012,9,CA,271,60.702,"Saturday, September 1, 2012"
2012,9,CA,273,60.69,"Saturday, September 1, 2012"
2012,9,CA,280,55.182,"Saturday, September 1, 2012"
2012,9,CA,286,55.176,"Saturday, September 1, 2012"
2012,9,CA,289,223.284,"Saturday, September 1, 2012"
2012,9,CA,294,223.284,"Saturday, September 1, 2012"
2012,9,CA,297,220.845,"Saturday, September 1, 2012"
2012,9,CA,305,220.845,"Saturday, September 1, 2012"
2012,9,CA,308,223.284,"Saturday, September 1, 2012"
2012,9,CA,323,140.508,"Saturday, September 1, 2012"
2012,9,CA,325,140.727,"Saturday, September 1, 2012"
2012,9,CA,327,128.214,"Saturday, September 1, 2012"
2012,9,CA,329,140.709,"Saturday, September 1, 2012"
2012,9,CA,331,140.94,"Saturday, September 1, 2012"
2012,9,CA,333,140.775,"Saturday, September 1, 2012"
2012,9,CA,335,140.919,"Saturday, September 1, 2012"
2012,9,CA,339,140.919,"Saturday, September 1, 2012"
2012,9,CA,343,140.508,"Saturday, September 1, 2012"
2012,9,CA,352,372.723,"Saturday, September 1, 2012"
2012,9,CA,354,372.72,"Saturday, September 1, 2012"
2012,9,CA,356,372.723,"Saturday, September 1, 2012"
2012,9,CA,358,368.766,"Saturday, September 1, 2012"
2012,9,CA,360,368.667,"Saturday, September 1, 2012"
2012,9,CA,362,368.73,"Saturday, September 1, 2012"
2012,9,CA,364,194.34,"Saturday, September 1, 2012"
2012,9,CA,365,194.313,"Saturday, September 1, 2012"
2012,9,CA,366,194.4,"Saturday, September 1, 2012"
2012,9,CA,367,194.37,"Saturday, September 1, 2012"
2012,9,CA,368,439.506,"Saturday, September 1, 2012"
2012,9,CA,369,439.737,"Saturday, September 1, 2012"
2012,9,CA,370,439.803,"Saturday, September 1, 2012"
2012,9,CA,373,392.382,"Saturday, September 1, 2012"
2012,9,CA,375,392.619,"Saturday, September 1, 2012"
2012,9,CA,377,392.682,"Saturday, September 1, 2012"
2012,9,CA,381,180.027,"Saturday, September 1, 2012"
2012,9,CA,383,180.081,"Saturday, September 1, 2012"
2012,9,CA,385,180.081,"Saturday, September 1, 2012"
2012,9,CA,389,179.925,"Saturday, September 1, 2012"
2012,9,CA,391,26.682,"Saturday, September 1, 2012"
2012,9,CA,393,41.298,"Saturday, September 1, 2012"
2012,9,CA,395,18.348,"Saturday, September 1, 2012"
2012,9,CA,396,22.452,"Saturday, September 1, 2012"
2012,9,CA,397,7.29,"Saturday, September 1, 2012"
2012,9,CA,399,10.131,"Saturday, September 1, 2012"
2012,9,CA,401,19.683,"Saturday, September 1, 2012"
2012,9,CA,407,19.683,"Saturday, September 1, 2012"
2012,9,CA,409,62.778,"Saturday, September 1, 2012"
2012,9,CA,410,10.935,"Saturday, September 1, 2012"
2012,9,CA,411,37.626,"Saturday, September 1, 2012"
2012,9,CA,414,44.712,"Saturday, September 1, 2012"
2012,9,CA,415,59.412,"Saturday, September 1, 2012"
2012,9,CA,417,97.338,"Saturday, September 1, 2012"
2012,9,CA,419,15.795,"Saturday, September 1, 2012"
2012,9,CA,420,42.447,"Saturday, September 1, 2012"
2012,9,CA,421,58.851,"Saturday, September 1, 2012"
2012,9,CA,422,20.262,"Saturday, September 1, 2012"
2012,9,CA,427,62.778,"Saturday, September 1, 2012"
2012,9,CA,428,62.754,"Saturday, September 1, 2012"
2012,9,CA,429,97.338,"Saturday, September 1, 2012"
2012,9,CA,433,97.326,"Saturday, September 1, 2012"
2012,9,CA,435,97.338,"Saturday, September 1, 2012"
2012,9,CA,439,234.246,"Saturday, September 1, 2012"
2012,9,CA,445,10.794,"Saturday, September 1, 2012"
2012,9,CA,447,4.497,"Saturday, September 1, 2012"
2012,9,CA,448,3.597,"Saturday, September 1, 2012"
2012,9,CA,453,10.782,"Saturday, September 1, 2012"
2012,9,CA,454,10.8,"Saturday, September 1, 2012"
2012,9,CA,456,13.443,"Saturday, September 1, 2012"
2012,9,CA,457,13.5,"Saturday, September 1, 2012"
2012,9,CA,458,13.455,"Saturday, September 1, 2012"
2012,9,CA,459,16.194,"Saturday, September 1, 2012"
2012,9,CA,460,16.158,"Saturday, September 1, 2012"
2012,9,CA,461,16.2,"Saturday, September 1, 2012"
2012,9,CA,462,4.239,"Saturday, September 1, 2012"
2012,9,CA,464,4.236,"Saturday, September 1, 2012"
2012,9,CA,466,4.239,"Saturday, September 1, 2012"
2012,9,CA,468,6.84,"Saturday, September 1, 2012"
2012,9,CA,469,6.774,"Saturday, September 1, 2012"
2012,9,CA,470,6.672,"Saturday, September 1, 2012"
2012,7,CA,213,5.94,"Sunday, July 1, 2012"
2012,7,CA,216,5.949,"Sunday, July 1, 2012"
2012,7,CA,221,5.952,"Sunday, July 1, 2012"
2012,7,CA,224,1.551,"Sunday, July 1, 2012"
2012,7,CA,230,8.643,"Sunday, July 1, 2012"
2012,7,CA,233,8.613,"Sunday, July 1, 2012"
2012,7,CA,236,8.646,"Sunday, July 1, 2012"
2012,7,CA,254,55.182,"Sunday, July 1, 2012"
2012,7,CA,263,60.681,"Sunday, July 1, 2012"
2012,7,CA,265,60.702,"Sunday, July 1, 2012"
2012,7,CA,271,60.702,"Sunday, July 1, 2012"
2012,7,CA,273,60.69,"Sunday, July 1, 2012"
2012,7,CA,286,55.176,"Sunday, July 1, 2012"
2012,7,CA,294,223.284,"Sunday, July 1, 2012"
2012,7,CA,297,220.845,"Sunday, July 1, 2012"
2012,7,CA,305,220.845,"Sunday, July 1, 2012"
2012,7,CA,308,223.284,"Sunday, July 1, 2012"
2012,7,CA,321,140.94,"Sunday, July 1, 2012"
2012,7,CA,323,140.508,"Sunday, July 1, 2012"
2012,7,CA,325,140.727,"Sunday, July 1, 2012"
2012,7,CA,327,128.214,"Sunday, July 1, 2012"
2012,7,CA,329,140.709,"Sunday, July 1, 2012"
2012,7,CA,331,140.94,"Sunday, July 1, 2012"
